age,income,caste,occupation,family_size,citizen_id,scheme_id,scheme_title,eligible
67,185696,sc,farmer,8,C00001,KSTDC Tourist Taxi Scheme,KSTDC Tourist Taxi Scheme,0
67,185696,sc,farmer,8,C00001,Devaraj Urs Development Corporation Startup Loan,Devaraj Urs Development Corporation Startup Loan,0
67,185696,sc,farmer,8,C00001,Kayaka (SHG Enterprise Support),Kayaka (SHG Enterprise Support),0
67,185696,sc,farmer,8,C00001,Badavara Bandhu (Zero Interest Loan for Start),Badavara Bandhu (Zero Interest Loan for Start),0
67,185696,sc,farmer,8,C00001,Minority Development Corporation Self-Employment Scheme,Minority Development Corporation Self-Employment Scheme,0
67,185696,sc,farmer,8,C00001,Ambedkar Self Employment for Physically Challenged,Ambedkar Self Employment for Physically Challenged,0
67,185696,sc,farmer,8,C00001,Elevate (Startup Grants for Women/Tier-2),Elevate (Startup Grants for Women/Tier-2),0
67,185696,sc,farmer,8,C00001,Unnati (Social Innovation Grants),Unnati (Social Innovation Grants),0
67,185696,sc,farmer,8,C00001,Suvarna Kayaka,Suvarna Kayaka,0
67,185696,sc,farmer,8,C00001,Madiwala Development Corporation Loan,Madiwala Development Corporation Loan,0
67,185696,sc,farmer,8,C00001,MGNREGA,MGNREGA,0
67,185696,sc,farmer,8,C00001,PM Shram Yogi Maan-Dhan (PM-SYM),PM Shram Yogi Maan-Dhan (PM-SYM),0
67,185696,sc,farmer,8,C00001,Ayushman Bharat-PMJAY,Ayushman Bharat-PMJAY,0
67,185696,sc,farmer,8,C00001,PM Jeevan Jyoti Bima Yojana (PMJJBY),PM Jeevan Jyoti Bima Yojana (PMJJBY),0
67,185696,sc,farmer,8,C00001,PM Suraksha Bima Yojana (PMSBY),PM Suraksha Bima Yojana (PMSBY),1
67,185696,sc,farmer,8,C00001,PM Awas Yojana - Gramin (PMAY-G),PM Awas Yojana - Gramin (PMAY-G),1
67,185696,sc,farmer,8,C00001,PM SVANidhi,PM SVANidhi,0
67,185696,sc,farmer,8,C00001,DDU-GKY (Skill Training),DDU-GKY (Skill Training),0
67,185696,sc,farmer,8,C00001,Atal Pension Yojana (APY),Atal Pension Yojana (APY),0
67,185696,sc,farmer,8,C00001,PM Ujjwala Yojana,PM Ujjwala Yojana,1
67,185696,sc,farmer,8,C00001,National Food Security Act (NFSA),National Food Security Act (NFSA),1
67,185696,sc,farmer,8,C00001,PM Garib Kalyan Anna Yojana,PM Garib Kalyan Anna Yojana,1
67,185696,sc,farmer,8,C00001,Deendayal Antyodaya Yojana (NULM),Deendayal Antyodaya Yojana (NULM),1
67,185696,sc,farmer,8,C00001,National Social Assistance Programme,National Social Assistance Programme,1
67,185696,sc,farmer,8,C00001,PM-eBus Sewa,PM-eBus Sewa,1
67,185696,sc,farmer,8,C00001,Gig Workers Social Security Act,Gig Workers Social Security Act,0
67,185696,sc,farmer,8,C00001,BOCW Pension Scheme,BOCW Pension Scheme,0
67,185696,sc,farmer,8,C00001,Accident Compensation (BOCW),Accident Compensation (BOCW),0
67,185696,sc,farmer,8,C00001,Educational Assistance for Workers' Children,Educational Assistance for Workers' Children,0
67,185696,sc,farmer,8,C00001,Maternity Benefits for Registered Workers,Maternity Benefits for Registered Workers,0
67,185696,sc,farmer,8,C00001,Marriage Assistance for Workers,Marriage Assistance for Workers,0
67,185696,sc,farmer,8,C00001,Ambedkar Labour Assistance,Ambedkar Labour Assistance,0
67,185696,sc,farmer,8,C00001,Thayi Bhagya,Thayi Bhagya,1
67,185696,sc,farmer,8,C00001,Udyogini Scheme,Udyogini Scheme,0
67,185696,sc,farmer,8,C00001,Kayaka Scheme,Kayaka Scheme,0
67,185696,sc,farmer,8,C00001,Badavara Bandhu,Badavara Bandhu,0
67,185696,sc,farmer,8,C00001,Charmashilpa Scheme,Charmashilpa Scheme,0
67,185696,sc,farmer,8,C00001,Madilu Kit,Madilu Kit,1
67,185696,sc,farmer,8,C00001,Bus Pass for Building Workers,Bus Pass for Building Workers,0
67,185696,sc,farmer,8,C00001,Karnataka Labour Welfare Board Educational Assistance,Karnataka Labour Welfare Board Educational Assistance,0
15,129174,obc,student,4,C00002,PM-Kisan Samman Nidhi,PM-Kisan Samman Nidhi,0
15,129174,obc,student,4,C00002,Pradhan Mantri Fasal Bima Yojana (PMFBY),Pradhan Mantri Fasal Bima Yojana (PMFBY),0
15,129174,obc,student,4,C00002,Kisan Credit Card (KCC),Kisan Credit Card (KCC),0
15,129174,obc,student,4,C00002,Soil Health Card Scheme,Soil Health Card Scheme,0
15,129174,obc,student,4,C00002,PM Krishi Sinchai Yojana (PMKSY),PM Krishi Sinchai Yojana (PMKSY),0
15,129174,obc,student,4,C00002,E-NAM (National Agriculture Market),E-NAM (National Agriculture Market),0
15,129174,obc,student,4,C00002,Paramparagat Krishi Vikas Yojana (PKVY),Paramparagat Krishi Vikas Yojana (PKVY),0
15,129174,obc,student,4,C00002,PM-KISAN Maandhan Yojana,PM-KISAN Maandhan Yojana,0
15,129174,obc,student,4,C00002,Agri-Infrastructure Fund,Agri-Infrastructure Fund,0
15,129174,obc,student,4,C00002,PM Matsya Sampada Yojana,PM Matsya Sampada Yojana,0
15,129174,obc,student,4,C00002,PM-AASHA,PM-AASHA,0
15,129174,obc,student,4,C00002,National Food Security Mission,National Food Security Mission,0
15,129174,obc,student,4,C00002,Micro Irrigation Fund,Micro Irrigation Fund,0
15,129174,obc,student,4,C00002,Mission for Integrated Development of Horticulture,Mission for Integrated Development of Horticulture,0
15,129174,obc,student,4,C00002,Kisan Urja Suraksha evam Utthaan Mahabhiyan (PM-KUSUM),Kisan Urja Suraksha evam Utthaan Mahabhiyan (PM-KUSUM),0
15,129174,obc,student,4,C00002,Raitha Vidyanidhi Scholarship,Raitha Vidyanidhi Scholarship,0
15,129174,obc,student,4,C00002,Krishi Bhagya,Krishi Bhagya,0
15,129174,obc,student,4,C00002,Pashu Bhagya,Pashu Bhagya,0
15,129174,obc,student,4,C00002,Milk Incentive Scheme,Milk Incentive Scheme,0
15,129174,obc,student,4,C00002,Ganga Kalyana Scheme,Ganga Kalyana Scheme,0
15,129174,obc,student,4,C00002,Raitha Siri,Raitha Siri,0
15,129174,obc,student,4,C00002,Krushi Aranya Protsaha Yojane,Krushi Aranya Protsaha Yojane,0
15,129174,obc,student,4,C00002,Surya Raitha,Surya Raitha,0
15,129174,obc,student,4,C00002,Raitha Sanjeevini (Accident Insurance),Raitha Sanjeevini (Accident Insurance),0
15,129174,obc,student,4,C00002,Krishi Yantra Dhare,Krishi Yantra Dhare,0
15,129174,obc,student,4,C00002,Savayava Bhagya,Savayava Bhagya,0
15,129174,obc,student,4,C00002,Krishi Navodyama,Krishi Navodyama,0
15,129174,obc,student,4,C00002,Bhoo Chetana,Bhoo Chetana,0
15,129174,obc,student,4,C00002,Suvarna Gramodaya,Suvarna Gramodaya,0
15,129174,obc,student,4,C00002,Karnataka State Agriculture Marketing Board Loans,Karnataka State Agriculture Marketing Board Loans,0
15,129174,obc,student,4,C00002,PM MUDRA Yojana (PMMY),PM MUDRA Yojana (PMMY),0
15,129174,obc,student,4,C00002,PMEGP (Prime Minister Employment Generation Programme),PMEGP (Prime Minister Employment Generation Programme),0
15,129174,obc,student,4,C00002,Stand-Up India Scheme,Stand-Up India Scheme,0
15,129174,obc,student,4,C00002,PM Vishwakarma Scheme,PM Vishwakarma Scheme,0
15,129174,obc,student,4,C00002,Credit Guarantee Fund Trust for Micro and Small Enterprises (CGTMSE),Credit Guarantee Fund Trust for Micro and Small Enterprises (CGTMSE),0
15,129174,obc,student,4,C00002,MSME Champion Scheme,MSME Champion Scheme,0
15,129174,obc,student,4,C00002,SFURTI (Cluster Development),SFURTI (Cluster Development),0
15,129174,obc,student,4,C00002,Startup India Seed Fund,Startup India Seed Fund,0
15,129174,obc,student,4,C00002,PM Formalization of Micro Food Processing Enterprises (PMFME),PM Formalization of Micro Food Processing Enterprises (PMFME),0
15,129174,obc,student,4,C00002,ASPIRE Scheme,ASPIRE Scheme,0
15,129174,obc,student,4,C00002,ZED Certification Scheme,ZED Certification Scheme,0
15,129174,obc,student,4,C00002,NSIC Marketing Assistance,NSIC Marketing Assistance,0
15,129174,obc,student,4,C00002,CLCSS (Credit Linked Capital Subsidy Scheme),CLCSS (Credit Linked Capital Subsidy Scheme),0
15,129174,obc,student,4,C00002,One District One Product (ODOP),One District One Product (ODOP),0
15,129174,obc,student,4,C00002,Self Employment Lending (National Corporations),Self Employment Lending (National Corporations),1
15,129174,obc,student,4,C00002,Chief Minister’s Self Employment Generation Programme (CMEGP),Chief Minister’s Self Employment Generation Programme (CMEGP),0
15,129174,obc,student,4,C00002,Udyogini (Women Welfare),Udyogini (Women Welfare),0
15,129174,obc,student,4,C00002,KMDC Self-Employment Loan,KMDC Self-Employment Loan,0
15,129174,obc,student,4,C00002,Dr. Ambedkar Development Corporation Self-Employment Scheme,Dr. Ambedkar Development Corporation Self-Employment Scheme,0
15,129174,obc,student,4,C00002,Vishwakarma Communities Development Loan,Vishwakarma Communities Development Loan,0
15,129174,obc,student,4,C00002,KSTDC Tourist Taxi Scheme,KSTDC Tourist Taxi Scheme,0
15,129174,obc,student,4,C00002,Unnati Scheme (Social Startups),Unnati Scheme (Social Startups),0
15,129174,obc,student,4,C00002,Badavara Bandhu (Mobile Bank),Badavara Bandhu (Mobile Bank),0
15,129174,obc,student,4,C00002,Devaraj Urs Backward Classes Development Direct Loan,Devaraj Urs Backward Classes Development Direct Loan,1
15,129174,obc,student,4,C00002,Karnataka Handloom Development Corporation (KHDC) Support,Karnataka Handloom Development Corporation (KHDC) Support,0
15,129174,obc,student,4,C00002,Cauvery Handicrafts (KSHDCL) Artisan Kits,Cauvery Handicrafts (KSHDCL) Artisan Kits,0
15,129174,obc,student,4,C00002,Elevate (Startup Karnataka),Elevate (Startup Karnataka),0
15,129174,obc,student,4,C00002,Kayaka Scheme (SHG Support),Kayaka Scheme (SHG Support),0
15,129174,obc,student,4,C00002,Rural Artisan Direct Loan,Rural Artisan Direct Loan,0
15,129174,obc,student,4,C00002,Karnataka Leather Industries (LIDKAR) Support,Karnataka Leather Industries (LIDKAR) Support,0
15,129174,obc,student,4,C00002,National Means-cum-Merit Scholarship (NMMSS),National Means-cum-Merit Scholarship (NMMSS),1
15,129174,obc,student,4,C00002,PM-USP (Scholarship for College Students),PM-USP (Scholarship for College Students),1
15,129174,obc,student,4,C00002,PM-Vidyalaxmi,PM-Vidyalaxmi,1
15,129174,obc,student,4,C00002,Central Sector Interest Subsidy (CSIS),Central Sector Interest Subsidy (CSIS),1
15,129174,obc,student,4,C00002,PM-YASASVI Scholarship,PM-YASASVI Scholarship,1
15,129174,obc,student,4,C00002,National Apprenticeship Promotion Scheme (NAPS),National Apprenticeship Promotion Scheme (NAPS),1
15,129174,obc,student,4,C00002,Sukanya Samriddhi Yojana,Sukanya Samriddhi Yojana,0
15,129174,obc,student,4,C00002,PM CARES for Children,PM CARES for Children,1
15,129174,obc,student,4,C00002,Pragati Scholarship for Girls,Pragati Scholarship for Girls,1
15,129174,obc,student,4,C00002,Saksham Scholarship,Saksham Scholarship,1
15,129174,obc,student,4,C00002,National Overseas Scholarship,National Overseas Scholarship,0
15,129174,obc,student,4,C00002,INSPIRE Scholarship,INSPIRE Scholarship,1
15,129174,obc,student,4,C00002,Post-Matric Scholarship for Minorities,Post-Matric Scholarship for Minorities,1
15,129174,obc,student,4,C00002,Kishore Vaigyanik Protsahan Yojana (KVPY),Kishore Vaigyanik Protsahan Yojana (KVPY),1
15,129174,obc,student,4,C00002,Junior Research Fellowship (NET-JRF),Junior Research Fellowship (NET-JRF),1
15,129174,obc,student,4,C00002,SSP Post-Matric Scholarship,SSP Post-Matric Scholarship,1
15,129174,obc,student,4,C00002,Vidyasiri (Food & Accommodation),Vidyasiri (Food & Accommodation),1
15,129174,obc,student,4,C00002,Arivu Education Loan Scheme,Arivu Education Loan Scheme,1
15,129174,obc,student,4,C00002,Prabuddha Overseas Scholarship,Prabuddha Overseas Scholarship,0
15,129174,obc,student,4,C00002,Free Laptops for SC/ST Students,Free Laptops for SC/ST Students,0
15,129174,obc,student,4,C00002,Incentive for SSLC & 2nd PUC (Minority),Incentive for SSLC & 2nd PUC (Minority),1
15,129174,obc,student,4,C00002,PhD Fellowship (Social Welfare Board),PhD Fellowship (Social Welfare Board),1
15,129174,obc,student,4,C00002,SSP Pre-Matric Scholarship,SSP Pre-Matric Scholarship,1
15,129174,obc,student,4,C00002,Chief Minister’s Kaushalya Karnataka (CMKKY),Chief Minister’s Kaushalya Karnataka (CMKKY),0
15,129174,obc,student,4,C00002,Kittur Rani Chennamma Award,Kittur Rani Chennamma Award,1
15,129174,obc,student,4,C00002,Samriddhi Scheme (SC/ST Startups),Samriddhi Scheme (SC/ST Startups),0
15,129174,obc,student,4,C00002,Free Cycle Scheme,Free Cycle Scheme,1
15,129174,obc,student,4,C00002,D. Devaraj Urs Foreign Education Scholarship,D. Devaraj Urs Foreign Education Scholarship,1
15,129174,obc,student,4,C00002,Adarsha Vidyalaya Entrance Fellowship,Adarsha Vidyalaya Entrance Fellowship,0
15,129174,obc,student,4,C00002,Vidyasiri Rural Hostel maintenance,Vidyasiri Rural Hostel maintenance,1
15,129174,obc,student,4,C00002,Pradhan Mantri Kaushal Vikas Yojana (PMKVY),Pradhan Mantri Kaushal Vikas Yojana (PMKVY),0
15,129174,obc,student,4,C00002,Prime Minister’s Employment Generation Programme (PMEGP),Prime Minister’s Employment Generation Programme (PMEGP),0
15,129174,obc,student,4,C00002,National Career Service (NCS) Portal,National Career Service (NCS) Portal,1
15,129174,obc,student,4,C00002,ASEEM (Aatmanirbhar Skilled Employee Employer Mapping),ASEEM (Aatmanirbhar Skilled Employee Employer Mapping),0
15,129174,obc,student,4,C00002,DDU-GKY (Deen Dayal Upadhyaya Grameen Kaushalya Yojana),DDU-GKY (Deen Dayal Upadhyaya Grameen Kaushalya Yojana),0
15,129174,obc,student,4,C00002,PM-DAKSH Yojana,PM-DAKSH Yojana,0
15,129174,obc,student,4,C00002,STRIVE (Skills Strengthening for Industrial Value Enhancement),STRIVE (Skills Strengthening for Industrial Value Enhancement),1
15,129174,obc,student,4,C00002,SANKALP Scheme,SANKALP Scheme,1
15,129174,obc,student,4,C00002,National Apprenticeship Promotion Scheme (NAPS),National Apprenticeship Promotion Scheme (NAPS),1
15,129174,obc,student,4,C00002,Jan Shikshan Sansthan (JSS),Jan Shikshan Sansthan (JSS),0
15,129174,obc,student,4,C00002,PM Kaushal Kendra (PMKK),PM Kaushal Kendra (PMKK),1
15,129174,obc,student,4,C00002,National SC-ST Hub (NSSH),National SC-ST Hub (NSSH),0
15,129174,obc,student,4,C00002,SAMRATH (Textile Skill Development),SAMRATH (Textile Skill Development),0
15,129174,obc,student,4,C00002,Self-Employment Lending (OBC/EBC),Self-Employment Lending (OBC/EBC),1
15,129174,obc,student,4,C00002,Credit Guarantee for Micro Units (CGFMU),Credit Guarantee for Micro Units (CGFMU),0
15,129174,obc,student,4,C00002,Yuva Nidhi Scheme,Yuva Nidhi Scheme,0
15,129174,obc,student,4,C00002,Chief Minister’s Kaushalya Karnataka (CMKKY),Chief Minister’s Kaushalya Karnataka (CMKKY),0
15,129174,obc,student,4,C00002,CMEGP (Self-Employment Generation),CMEGP (Self-Employment Generation),0
15,129174,obc,student,4,C00002,Dr. Ambedkar Swavalambana Yojana,Dr. Ambedkar Swavalambana Yojana,0
15,129174,obc,student,4,C00002,Samriddhi (Franchise-based Entrepreneurship),Samriddhi (Franchise-based Entrepreneurship),0
15,129174,obc,student,4,C00002,KSTDC Tourist Taxi Scheme,KSTDC Tourist Taxi Scheme,0
15,129174,obc,student,4,C00002,Devaraj Urs Development Corporation Startup Loan,Devaraj Urs Development Corporation Startup Loan,0
15,129174,obc,student,4,C00002,Kayaka (SHG Enterprise Support),Kayaka (SHG Enterprise Support),0
15,129174,obc,student,4,C00002,Badavara Bandhu (Zero Interest Loan for Start),Badavara Bandhu (Zero Interest Loan for Start),0
15,129174,obc,student,4,C00002,Minority Development Corporation Self-Employment Scheme,Minority Development Corporation Self-Employment Scheme,0
15,129174,obc,student,4,C00002,Ambedkar Self Employment for Physically Challenged,Ambedkar Self Employment for Physically Challenged,0
15,129174,obc,student,4,C00002,Elevate (Startup Grants for Women/Tier-2),Elevate (Startup Grants for Women/Tier-2),0
15,129174,obc,student,4,C00002,Unnati (Social Innovation Grants),Unnati (Social Innovation Grants),0
15,129174,obc,student,4,C00002,Suvarna Kayaka,Suvarna Kayaka,0
15,129174,obc,student,4,C00002,Madiwala Development Corporation Loan,Madiwala Development Corporation Loan,0
15,129174,obc,student,4,C00002,MGNREGA,MGNREGA,0
15,129174,obc,student,4,C00002,PM Shram Yogi Maan-Dhan (PM-SYM),PM Shram Yogi Maan-Dhan (PM-SYM),0
15,129174,obc,student,4,C00002,Ayushman Bharat-PMJAY,Ayushman Bharat-PMJAY,0
15,129174,obc,student,4,C00002,PM Jeevan Jyoti Bima Yojana (PMJJBY),PM Jeevan Jyoti Bima Yojana (PMJJBY),0
15,129174,obc,student,4,C00002,PM Suraksha Bima Yojana (PMSBY),PM Suraksha Bima Yojana (PMSBY),0
15,129174,obc,student,4,C00002,PM Awas Yojana - Gramin (PMAY-G),PM Awas Yojana - Gramin (PMAY-G),1
15,129174,obc,student,4,C00002,PM SVANidhi,PM SVANidhi,0
15,129174,obc,student,4,C00002,DDU-GKY (Skill Training),DDU-GKY (Skill Training),0
15,129174,obc,student,4,C00002,Atal Pension Yojana (APY),Atal Pension Yojana (APY),0
15,129174,obc,student,4,C00002,PM Ujjwala Yojana,PM Ujjwala Yojana,1
15,129174,obc,student,4,C00002,National Food Security Act (NFSA),National Food Security Act (NFSA),1
15,129174,obc,student,4,C00002,PM Garib Kalyan Anna Yojana,PM Garib Kalyan Anna Yojana,1
15,129174,obc,student,4,C00002,Deendayal Antyodaya Yojana (NULM),Deendayal Antyodaya Yojana (NULM),1
15,129174,obc,student,4,C00002,National Social Assistance Programme,National Social Assistance Programme,1
15,129174,obc,student,4,C00002,PM-eBus Sewa,PM-eBus Sewa,1
15,129174,obc,student,4,C00002,Gig Workers Social Security Act,Gig Workers Social Security Act,0
15,129174,obc,student,4,C00002,BOCW Pension Scheme,BOCW Pension Scheme,0
15,129174,obc,student,4,C00002,Accident Compensation (BOCW),Accident Compensation (BOCW),0
15,129174,obc,student,4,C00002,Educational Assistance for Workers' Children,Educational Assistance for Workers' Children,0
15,129174,obc,student,4,C00002,Maternity Benefits for Registered Workers,Maternity Benefits for Registered Workers,0
15,129174,obc,student,4,C00002,Marriage Assistance for Workers,Marriage Assistance for Workers,0
15,129174,obc,student,4,C00002,Ambedkar Labour Assistance,Ambedkar Labour Assistance,0
15,129174,obc,student,4,C00002,Thayi Bhagya,Thayi Bhagya,1
15,129174,obc,student,4,C00002,Udyogini Scheme,Udyogini Scheme,0
15,129174,obc,student,4,C00002,Kayaka Scheme,Kayaka Scheme,0
15,129174,obc,student,4,C00002,Badavara Bandhu,Badavara Bandhu,0
15,129174,obc,student,4,C00002,Charmashilpa Scheme,Charmashilpa Scheme,0
15,129174,obc,student,4,C00002,Madilu Kit,Madilu Kit,1
15,129174,obc,student,4,C00002,Bus Pass for Building Workers,Bus Pass for Building Workers,0
15,129174,obc,student,4,C00002,Karnataka Labour Welfare Board Educational Assistance,Karnataka Labour Welfare Board Educational Assistance,0
15,128406,general,student,7,C00003,PM-Kisan Samman Nidhi,PM-Kisan Samman Nidhi,0
15,128406,general,student,7,C00003,Pradhan Mantri Fasal Bima Yojana (PMFBY),Pradhan Mantri Fasal Bima Yojana (PMFBY),0
15,128406,general,student,7,C00003,Kisan Credit Card (KCC),Kisan Credit Card (KCC),0
15,128406,general,student,7,C00003,Soil Health Card Scheme,Soil Health Card Scheme,0
15,128406,general,student,7,C00003,PM Krishi Sinchai Yojana (PMKSY),PM Krishi Sinchai Yojana (PMKSY),0
15,128406,general,student,7,C00003,E-NAM (National Agriculture Market),E-NAM (National Agriculture Market),0
15,128406,general,student,7,C00003,Paramparagat Krishi Vikas Yojana (PKVY),Paramparagat Krishi Vikas Yojana (PKVY),0
15,128406,general,student,7,C00003,PM-KISAN Maandhan Yojana,PM-KISAN Maandhan Yojana,0
15,128406,general,student,7,C00003,Agri-Infrastructure Fund,Agri-Infrastructure Fund,0
15,128406,general,student,7,C00003,PM Matsya Sampada Yojana,PM Matsya Sampada Yojana,0
